rawText,ingredientMasterId
"비타민 A 혼합제제(분말)(레티닐아세트산염 11.5%, 말토덱스트린 47%, 옥수수전분 20%, 아라비아검 20%, DL-알파토코페롤 1.5%)",300
"비타민 A 혼합제제(분말비타민A 11.5%, DL-알파-토코페롤 1.5%, 말토덱스트린 47%, 아라비아검 20%, 옥수수전분 20%)",300
비타민 A 혼합제제(비타민 A로써 9.75%이상),300
"비타민 A 혼합제제(비타민A 30%, 비타민A유 55.5%, 땅콩오일 43.5%, Dl-α-토코페롤 1%)",300
"비타민 A 혼합제제(비타민A 9.8% 함유, 말토덱스트린 47%, 아카시아검 20%, 옥수수전분 20%, 레티닐아세트산염 11.5%, dl-알파-토코페롤 1.5%)",300
"비타민 A 혼합제제(비타민A아세테이트 11.5, DL-알파토코페롤 1.5, 말토덱스트린 47, 옥수수전분 20, 아라비아검 20)",300
"비타민 A 혼합제제(비타민A아세테이트 11.5, 말토덱스트린 47, 옥수수전분 20, 아라비아검 20, DL-알파토코페롤 1.5)",300
"비타민 A 혼합제제(비타민A아세테이트11.5%,디엘알파토코페롤1.0%,땅콩유2.2%,어류젤라틴25.6%,설탕38.4%,옥수수전분21.3%)",300
"비타민 A 혼합제제(비타민A초산염 11.5%, DL-알파-토코페롤 1.5%, 말토덱스트린 47%, 아라비아검 20%, 옥수수전분 20%)",300
"비타민 A 혼합제제(비타민A팔미테이트 1.7MIU/g (55.5%), 땅콩유 (43.5%), 비타민E (1%))",300
"비타민 A 혼합제제(비타민A팔미테이트 55.5%, 디엘알파토코페롤 1%, 땅콩유 43.5%)",300
"비타민 A 혼합제제(비타민A팔미테이트 55.5%, 땅콩유 43.5%, 비타민E(50%) 1%)",300
"비타민 A 혼합제제(비타민A팔미테이트55.5%,DL-알파토코페롤1%,땅콩유 43.5%)",300
"비타민 A 혼합제제분말(가루, 과립)(레티닐아세트산염 11.5%, 말토덱스트린 47%, 아라비아검 20%, 옥수수전분 20%, DL-알파-토코페롤 1.5%)",307
"비타민 A 혼합제제분말(가루, 과립)(분말비타민A 11.5%, DL-알파-토코페롤 1.5%, 말토덱스트린 47%, 아라비아검 20%, 옥수수전분 20%)",307
"비타민 A 혼합제제분말(가루, 과립)(비타민 A 아세테이트 11.5%, 비타민E 1.5%, 말토덱스트린 47%, 옥수수전분 20%, 아라비아검 20%)",300
"비타민 A 혼합제제유지(Oil)(레티닐 팔미트산염 55.5, 땅콩유지 43.5, DL-알파토코페롤 1)",307
"비타민 A 혼합제제유지(Oil)(비타민A 55.5, 땅콩유지 43.5, DL-알파토코페롤 1)",307
"비타민 A 혼합제제유지(Oil)(비타민A팔미테이트 1.7MIU/g 55.5%, 땅콩유 43.5%, 비타민E 1%)",300
"비타민 A 혼합제제유지(Oil)(비타민A팔미테이트 55.5%, 땅콩유지 43.5%, DL-알파토코페롤 1.0%)",307
비타민 A(땅콩),300
"비타민 A(비타민A아세트산염 11.5%, 말토덱스트린 47%, 아카시아 20%, 전분 20%, DL-a-토코페롤 1.5%)",300
비타민 A아세테이트 (비타민A로써 10.02%),300
"비타민 B1(비타민 B1염산염, 분말)",301
"비타민 B12 혼합제제((분말)비타민B12 0.1%, 구연산삼나트륨 3%, 구연산 1%, 덱스트린 95.9%)",302
"비타민 B12 혼합제제(말토덱스트린95.9%, 구연산삼나트륨 3%, 구연산 1%,비타민 B12 0.1%)",302
"비타민 B12 혼합제제(분말)(비타민B12 1%, 제이인산칼슘 99%)",302
"비타민 B12 혼합제제(비타민 B12 0.1%, 말토덱스트린 95.9%, 구연산삼나트륨 3%, 구연산 1%)",302
"비타민 B12 혼합제제(비타민B12 0.1%, 구연산나트륨 3%, 구연산 1%, 말토덱스트린 95.9%)",302
"비타민 B12 혼합제제(비타민B12 0.1%, 구연산삼나트륨 3%, 구연산 1%, 덱스트린 95.9%)",302
"비타민 B12 혼합제제(비타민B12 0.1%, 덱스트린 95.9%, 구연산삼나트륨 3%, 구연산 1%)",302
"비타민 B12 혼합제제(비타민B12 함량 1%, 제이인산칼슘 99%, 비타민B12 1%)",302
"비타민 B12 혼합제제(시아노코발라민 0.1%, 말토덱스트린 95.9%, 구연산나트륨 3%, 구연산 1%)",302
"비타민 B12 혼합제제분말(가루, 과립)",302
"비타민 B12 혼합제제분말(가루, 과립)(말토덱스트린 95.9%, 구연산삼나트륨 3%, 구연산 1%, 비타민B12 0.1%)",302
"비타민 B12 혼합제제분말(가루, 과립)(말토덱스트린 95.9%, 구연산삼나트륨 3%, 구연산 1%, 비타민B12분말 0.1%)",302
"비타민 B12(비타민 B12(Cyanocobalamin), 분말)",302
"비타민 B12(비타민B12 0.1%,말토덱스트린95.9%,구연산삼나트륨3%,구연산1%)",302
"비타민 B12분말(가루, 과립)(함량0.1%)",302
"비타민 B1분말(가루, 과립)(농도98.5%)",301
비타민 B1염산염(비타민 78%),301
비타민 B1염산염(비타민 B1으로써 89.19%),301
비타민 B1질산염(비타민으로80.76%),301
비타민 B2(리보플라빈100%),303
비타민 B2(비타민B2 100%),303
"비타민 B2(혼합제제, 비타민 B2 33.4%, 옥수수전분 10%, 글리세린지방산에스테르 56.6%)",303
"비타민 B2분말(가루, 과립)(함량98%)",303
"비타민 B6(피리독신염산염, 분말)",304
"비타민 B6분말(가루, 과립)(함량99%)",304
비타민 B6염산염(비타민B6로서 82.27%),304
비타민 C (비타민 C로써 94%),305
"비타민 C 혼합분말(가루, 과립)",305
"비타민 C 혼합제제(비타민C 97%, 하이드록시프로필메틸셀룰로오스 3%)",305
"비타민 C 혼합제제(비타민C 97%, 히드록시프로필메틸셀룰로오스 3%)",305
"비타민 C 혼합제제분말(가루, 과립)",305
비타민 C(아스코르빈산),305
"비타민 C(아스코르빈산, 100%)",305
"비타민 C분말(가루, 과립)(99%)",305
"비타민 C분말(가루, 과립)(비타민C 99% 이상)",305
비타민 D 혼합(비타민D3 0.25%.이산화규소0.5%.중쇄중성지방7.5%.아카시아검38%.옥수수전분15.55%.DL-알파토코페롤0.2%.수쿠로즈38%				),306
"비타민 D 혼합제제(글리세린 지방산 에스테르 97.25%, 비타민D3 2.5%, DL-알파-토코페롤 0.25%)",306
"비타민 D 혼합제제(비타민D 0.25%,아라비아검분말38%,수크로오스분말38%,옥수수전분15.55%,중쇄중성지방분말7.5%,이산화규소0.5%,DL-알파-토코페롤0.2%)",306
"비타민 D 혼합제제(비타민D3 0.25%, DL-알파-토코페롤 0.2%, 가공유지 7.5%, 아라비아검 38%, 자당 38%, 옥수수전분 15.55%, 이산화규소 0.5%)",306
"비타민 D 혼합제제(비타민D3 0.25%, DL-알파-토코페롤 0.2%, 중쇄중성지방 7.5%, 아카시아 검 38%, 설탕 38%, 옥수수전분 16.05%)",306
"비타민 D 혼합제제분말(가루, 과립)",306
"비타민 D2분말(가루, 과립)(유기농버섯분말100%)",306
비타민 D3 (비타민D3 0.25%),306
"비타민 D3 혼합제제((비타민D 0.25% 함유), 자당 36%, 옥수수전분 27%, 아라비아검 22%, 코코넛유 10.6975%, 정제수 3.5%, 제삼인산칼슘 0.5%, 비타민D3유 0.275%, DL-α-토코페롤 0.0275%)",306
"비타민 D3 혼합제제((비타민D 0.25%, 비타민E0.2%, 글리세린지방산에스테르7.5%, 아카시아검38%, 자당38%, 옥수수전분16.05% ), 비타민 E 혼합제제(비타민E초산에스테르50%, 생선젤라틴20%, 덱스트린30%), 프로바이오틱스(Lactobacillus acidophilus 10, 000, 000, 000/g이상 3%, Lactobacillus delbrueckii ssp. bulgaricus 10, 000, 000, 000/g이상 3%, Streptococcus thermophilus 10, 000, 000, 000/g이상 3%, Bifidobacterium longum 10, 000, 000, 000/g이상 0.5%",306
"비타민 D3 혼합제제((비타민D 0.25%,비타민E0.2%,자당38%,아라비아검38%,옥수수전분16.05%,글리세린지방산에스테르7.5%))",306
"비타민 D3 혼합제제((비타민D3 0.25%, DL-알파-토코페롤 0.2%, 중쇄중성지방 7.5%, 아카시아 38%, 설탕 38%, 옥수수전분 16.05%))",307
"비타민 D3 혼합제제((비타민D3분말 0.25%, DL-알파-토코페롤 0.2%, 이산화규소 0.5% 중쇄중성지방 7.5%, 아카시아검38%, 수크로오스 38%, 옥수수전분 15.55%), 산화마그네슘, 패각분말",306
"비타민 D3 혼합제제(분말)(비타민D3 0.25%, 아라비아검 38%, 수크로오스 38%, 옥수수전분 15.55%, 정제가공유지 7.5%, 이산화규소 0.5%, DL-알파토코페롤 0.2%)",306
"비타민 D3 혼합제제(비타민 D3 혼합제제(((비타민D3 0.25%, DL-알파-토코페롤 0.2%, 가공유지(팜유) 7.5%, 아라비아검 38%, 자당(설탕)38%, 옥수수전분 15.55%, 이산화규소0.5%))))",306
"비타민 D3 혼합제제(비타민D 0.25% 함유, 아카시아 38%, 수크로오스 38%, 옥수수전분 15.55%, 글리세린지방산에스테르 7.5%, 이산화규소 0.5%, 비타민D3 0.25%, 디엘알파토코페롤 0.2%)",306
"비타민 D3 혼합제제(비타민D 0.25%, DL-알파-토코페롤  0.2%,글리세린지방산에스테르7.5%,아카시아검38%, 자당38%,옥수수전분16.05%)",306
"비타민 D3 혼합제제(비타민D3 0.25%, DL-알파-토코페롤 0.2%, 가공유지(팜유) 7.5%, 아라비아검 38%, 자당 38%, 옥수수전분 15.55%, 이산화규소 0.5%)",306
"비타민 D3 혼합제제(비타민D3 0.25%, DL-알파토코페롤 0.2%, 중쇄중성지방7.5%, 아라비아검38%, 자당38%, 옥수수전분 16.05%)",306
"비타민 D3 혼합제제(비타민D3 0.25%, 아라비아검 38%, 옥수수전분 16.05%, 글리세린지방산에스테르 7.5%, 자당 38%, DL-α-토코페롤 0.2%, 계 100%)",306
"비타민 D3 혼합제제(비타민D3 0.25%, 아라비아검 38%, 자당 38%, 옥수수전분 15.55%, 중쇄중성지방 7.5%, 이산화규소 0.5%, DL-알파토코페롤 0.2%)",306
"비타민 D3 혼합제제(비타민D3 0.25%, 아라비아검 38.0%, 수크로오스 38.0%, 옥수수전분 15.55%, 정제가공유지 7.5%, 이산화규소 0.5%, DL-알파토코페롤 0.2%)",306
"비타민 D3 혼합제제(비타민D3 0.25%, 유당 96.667%, 포도당 1.585%, 땅콩유 0.75%, 아라비아검 0.667%, 인산이나트륨 0.036%, 인산일나트륨 0.031%, 초산나트륨 0.01%, 비타민C 0.003%, 디엘알파토코페롤 0.001%)",306
"비타민 D3 혼합제제(비타민D3 0.25, 아라비아검38, 수크로오스38, 옥수수전분15.55, 글리세린지방산에스테르7.5, 이산화규소0.5, DL-알파토코페롤(비타민E)0.2)",307
"비타민 D3 혼합제제(비타민D3 0.25, 아라비아검38, 수크로오스38, 옥수수전분15.55, 글리세린지방산에스테르7.5, 이산화규소0.5, 비타민E(DL-알파토코페롤)0.2)",307
"비타민 D3 혼합제제(비타민D로서 2.5 mg/g, 비타민D3 0.25%, 아카시아검 38%, 자당 38%, 옥수수전분 16.05%, 중쇄사슬오일 7.5%, DL-알파토코페롤 0.2%)",306
"비타민 D3 혼합제제(아라비아검 38%, 자당 38%, 옥수수전분 15.55%, 가공유지 7.5%, 이산화규소 0.5%, 비타민D3 0.25%, 비타민E(디엘알파토코페롤)0.2%)",307
"비타민 D3 혼합제제(자당 38%, 아라비아검 38%, 옥수수전분 16.05%, 글리세린지방산에스테르 7.5%, 비타민D3 0.25%, 비타민E 0.2%)",306
"비타민 D3 혼합제제분말(가루, 과립)(말토덱스트린 49.55%, 전분 42.4%, 자당 7.8%, 비타민D3 0.25%)",306
"비타민 D3 혼합제제분말(가루, 과립)(비타민D 0.25%, DL-알파-토코페롤  0.2%,글리세린지방산에스테르7.5%,아카시아검38%, 자당38%,옥수수전분16.05%)",307
"비타민 D3 혼합제제분말(가루, 과립)(비타민D 0.25%, 자당 38%, 아라비아검 38%, 옥수수전분 15.55%, 글리세린지방산 에스테르(중쇄지방산) 7.5%, 이산화규소 0.5%, DL-알파토코페롤 0.2%)",306
"비타민 D3 혼합제제분말(가루, 과립)(비타민D3 0.25%, 아라비아검 38%, 설탕 38%, 옥수수전분 15.55%, 가공유지 7.5%, 이산화규소 0.5%, DL-알파-토코페롤 0.2%)",306
"비타민 D3 혼합제제분말(가루, 과립)(비타민D3 0.25%, 아라비아검 38%, 옥수수전분 15.55%, 정제가공유지 7.5%, 이산화규소 0.5%, 비타민E 0.2%)",306
"비타민 D3 혼합제제분말(가루, 과립)(비타민D3 0.25%, 아라비아검 38.0%, 수크로오스 38.0%, 옥수수전분 15.55%, 정제가공유지 7.5%, 이산화규소 0.5%, DL-알파토코페롤 0.2%)",306
"비타민 D3 혼합제제분말(가루, 과립)(비타민D3 0.25%, 자당 38%, 아라비아검 38%, 옥수수전분 15.55%, 글리세린지방산에스테르(중쇄지방산) 7.5%, 이산화규소 0.5%, DL-알파토코페롤 0.2%)",306
"비타민 D3 혼합제제분말(가루, 과립)(아라비아검 38%, 자당 38%, 옥수수전분 16.05%, 글리세린지방산에스테르 7.5%, 비타민D3 0.25%, 비타민E 0.2%)",306
"비타민 D3 혼합제제유지(Oil)(비타민D3 2.5%(비타민D 100%), 가공유지(팜유) 97.25%, DL-α-토코페롤 0.25%)",307
"비타민 D3 혼합제제유지(Oil)(비타민D3 2.5%, 가공유지 97.25%, DL-알파-토코페롤 0.25%)",307
"비타민 D3 혼합제제유지(Oil)(중쇄중성지방산오일 97.25%, 비타민E 0.25%)",306
"비타민 D3((100,000IU=2.5mg))",306
비타민 D3(결정),306
"비타민 D3(설탕38%,아라비아검38%,옥수수전분16.05%,중쇄중성지방7.5%,비타민D3(콜레칼시페롤)0.25%,DL-ALPHA-토코페롤0.2%)",307
"비타민 D3분말(가루, 과립)(비타민 D3 0.25%,아라비아검 38%, 자당 38%, 옥수수 전분 16.05% ,가공유지 7.5%, DL-알파-토코페롤 0.2%)",307
"비타민 D3유지(Oil)(비타민 D3 2.5%, DL-알파- 토코페롤 0.25%, 중쇄중성지방 97.25%)",307
비타민 D3유지(Oil)(비타민D 2.5%),306
"비타민 D분말(가루, 과립)",306
"비타민 E 혼합(D-알파-토코페롤67, 대두유33)",307
"비타민 E 혼합(Dry Vitamin E 50% CWS/S [비타민E함량 25% (DL-알파-토코페릴초산염 50%, 변성전분 24.5%, 말토덱스트린 24.5%, 이산화규소 1%)])",307
"비타민 E 혼합분말(가루, 과립)",307
"비타민 E 혼합분말(가루, 과립)( Dl-알파토코페릴초산염 50%, 전분 24.5%, 말토덱스트린 24.5%, 이산화규소 1%)",307
"비타민 E 혼합분말(가루, 과립)(DL-알파토코페릴아세테이트 50%, 변성전분(옥테닐호박산나트륨전분)24.5%, 말토덱스트린 24.5%, 이산화규소 1%)",307
비타민 E 혼합유지(Oil),307
"비타민 E 혼합유지(Oil)(D-알파토코페롤 67.1, 식물유 32.9)",307
"비타민 E 혼합제제((분말)(DL-알파-토코페릴초산염 50%, 변성전분 24.5%, 말토덱스트린 24.5%, 이산화규소 1%)
)",307
"비타민 E 혼합제제((비타민E 16.75% 함유), DL-알파-토코페릴초산염 50%, 변성전분 24.5%, 말토덱스트린 24.5%, 이산화규소 1%)",307
"비타민 E 혼합제제(D-알파 토코페릴아세테이트 50%(비타민E 45.5%), 변성전분24.5%, 말토덱스트린 24.5%, 이산화규소 1% )",307
"비타민 E 혼합제제(DL-α-토코페릴아세테이트(비타민E 45.5%)50%, 변성전분(옥테닐호박산나트륨전분)24.5%, 말토덱스트린 24.5%, 이산화규소 1%, 계 100%)",307
"비타민 E 혼합제제(디엘알파토코페릴아세테이트50.0%, 변성전분24.5%, 말토덱스트린24.5%, 이산화규소1.0%)",307
"비타민 E 혼합제제(분말)(DL-알파토코페릴아세테이트 50%, 변성전분 24.5%, 말토덱스트린 24.5%, 이산화규소 1%)",307
비타민 E 혼합제제(비타민 E로써 22.5% 이상),307
"비타민 E 혼합제제(비타민E초산에스테르 50%,변성전분 21.5%, 말토덱스트린 24.5%, 이산화규소 1%)",307
"비타민 E 혼합제제(비타민E초산에스테르50%,생선젤라틴20%,덱스트린30%계100%)",307
"비타민 E 혼합제제분말(가루, 과립)(DL-α-Tocopheryl Acetate 50%, 변성전분(옥테닐호박산나트륨전분) 24.5%, 말토덱스트린 24.5%, 이산화규소 1%)",307
"비타민 E 혼합제제분말(가루, 과립)(DL-α-토코페릴아세테이트 50%, 변성전분 24.5%, 말토덱스트린 24.5%, 이산화규소 1%)",307
"비타민 E(D-α-Tocopherol, 분말)",307
"비타민 E(D-α-토코페롤 70%, 해바라기유 30%)",307
"비타민 E(DL-α-토코페릴아세테이트 50%, 변성전분 24.5%, 말토덱스트린 24.5%, 이산화규소 1%)",307
